tweet_text,reaction_text,tweet_type,reaction_num
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",please don't tweet that to me.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",Not sure police are armed in France. I'd be shooting.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",are you a Muslim sympathizer? If so you deserve what they will get soon!,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",I don't appreciate those photos. They are disrespectful to the victims. So EFF off.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","Gendarme are armed, then there is the town police unarmed, I think he looks like a Gendarme, I think so in Paris.",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",every American should be required to look at these photos! Only then will they know ISLAM!,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",TY.  Very sad and tragic.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",Where were his partners?,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",The big wheel turn and backlash will be disproportionate beware harlots,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",It is a cop. Of course he has a holster! Did you not see the video? (Brutal.),non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",He was already injured! Does ANYONE keep up with the news???,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","They did not show him actually getting shot, although the video did. Don't think still is bad.",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",not that picture. Some other fool was tweeting horrible pics of beheadings. I asked him to stop.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","AHHHH. I did not see that one. Yeah. Gruesome. I've seen so many, though....{shrugs}",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",the idiot then accused me of sympathizing with extremists. So I blocked him.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","That was quite a leap. You don't want to see beheadings, so you must sympathize with terrorists?",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",yeah the killers even stated it was while killing. This was revenge for Moe.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",this is not Islam!! All muslim aren't the same! Islam don't say kill anyone,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",don't talk if you don't know anything about it.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",sorry but don't talk about Islam if u don't know anything about it,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","they aren't Muslim!!they terrorists,how them ""be Muslims"" if they  kill another Muslims?",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",ask them.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",unfortunately you are right.armed forces are not armed (only tazer guns). 😔,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",then why do they say they have avenged their prophet ? Of course they are Muslims,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",surprisingly all terrorists invoke Allah. Do you think they are Buddhists or Catholics ?!,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",They aren't really muslims! I'm muslims and my messenger mohammed don't said ...,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",well what are they ? They definitely are not Jews or Catholics,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","said kill anyone talk about me ,  he make punishment for anyone kill another !",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","if was he here, he doesn't like what happened!!",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","muslims follow Coran, Islamists follow Coran. But they are not the same ? oO",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",I don't know who they are to be honest ..,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","sorry but they are all the same, the only good MUSLIM is a dead 1",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",me neither. But they call upon Allah. Just like Muslims.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","""Whoever kills an innocent soul, it's as if they had killed the entire humanity""",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",this is in Corran .,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",this is from Coran ? Coz these assholes don't know about that,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV","""like Muslim "" not "" really muslim "" it's different.",non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",yes honey it's in coran 😔 because this I say they are not muslim.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",no not dead I'm alive and my family my country all I knows.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",just one of the terrorist don't make all us like them. like killers.,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",I know all I ever need to know. 9-11-2001 and on and on and on. I will talk about it all I want do you understand?,non-rumours,50
"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",You haven't read the Koran have you. It's full of killing infidels. Get real!,non-rumours,50
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",Which state? Saudi Arabia?,non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",Should that state be named?,non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo","Nobody even knows IF they were muslims, or just CIA-men posing as such. Don't jump to conclusions!",non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",I'm dense.  Which islamic school and which Arab state?,non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo","Technically, 2.",non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo","Sorry, it does represents Islam as in Koran and Sunna. Face it.",non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo","thats unfair. Most Saudi Arabian scholars have strongly criticised these sort of attacks. In fact, the late Ibn Baz was..",non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",one of the first to condemn suicide bombing.,non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",The same who pour Europe mosques with hundreds milions $. Qatar and KSA terrorists states.,non-rumours,58
"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",That was one of my guesses. Thanks.,non-rumours,58
